sitemap_type,domain,sitemap_url,bio_count,bio_page_keyword,site path
people,2015eyecare.com,https://www.2015eyecare.com/wp-sitemap-posts-team-1.xml,2,/team/,wp-sitemap-posts-team-1.xml
people,2020aec.com,https://2020aec.com/wp-sitemap-posts-tshowcase-1.xml,14,/team/,wp-sitemap-posts-tshowcase-1.xml
people,2020evolve.com,https://2020evolve.com/staff-sitemap.xml,6,/staff/,staff-sitemap.xml
people,2020eyes.co.uk,https://2020eyes.co.uk/dt_team-sitemap.xml,21,,dt_team-sitemap.xml
people,2020familyeyecare.com,https://www.2020familyeyecare.com/wp-sitemap-posts-team-1.xml,5,/team/,wp-sitemap-posts-team-1.xml
people,2020icareiwear.com,https://www.2020icareiwear.com/wp-sitemap-posts-team-1.xml,10,/team/,wp-sitemap-posts-team-1.xml
people,2020icaretexas.com,https://www.2020icaretexas.com/wp-sitemap-posts-team-1.xml,3,/team/,wp-sitemap-posts-team-1.xml
people,2020icaretyler.com,https://www.2020icaretyler.com/wp-sitemap-posts-team-1.xml,,/team/,wp-sitemap-posts-team-1.xml
people,2020realestate.net,https://www.2020realestate.net/aios-agents-sitemap.xml,24,/agents/,aios-agents-sitemap.xml
people,2020taxresolution.com,https://2020taxresolution.com/bio-sitemap.xml,32,/bio/,bio-sitemap.xml
people,2022.europeankaratefederation.net,https://2022.europeankaratefederation.net/profile-sitemap.xml,4,/profile/,profile-sitemap.xml
people,2024web.ccmebh.com,https://2024web.ccmebh.com/cpt_team-sitemap.xml,5,/team/,cpt_team-sitemap.xml
people,2025.tedxpatras.com,https://2025.tedxpatras.com/team-member-sitemap.xml,10,/team-member/,team-member-sitemap.xml
people,2030yea.com.au,https://2030yea.com.au/avada_portfolio-sitemap.xml,,/profile/,avada_portfolio-sitemap.xml
people,2041hongkong.org,https://www.2041hongkong.org/dynamic-team-sitemap.xml,28,/team/,dynamic-team-sitemap.xml
people,2050properties.com,https://2050properties.com/wp-sitemap-posts-estate_agent-1.xml,4,/agents/,wp-sitemap-posts-estate_agent-1.xml
people,205medical.com,https://205medical.com/cspt-team-member-sitemap.xml,5,/team-member/,cspt-team-member-sitemap.xml
people,2070health.com,https://2070health.com/team-sitemap.xml,28,/team/,team-sitemap.xml
people,208consults.com,https://208consults.com/team-sitemap.xml,6,/team/,team-sitemap.xml
people,208specialties.com,https://208specialties.com/team-member-sitemap.xml,3,/team-member/,team-member-sitemap.xml
people,209nycdental.com,https://www.209nycdental.com/providers-sitemap.xml,,,providers-sitemap.xml
people,20alldigital.com,https://20alldigital.com/personnel-sitemap.xml,6,/personnel/,personnel-sitemap.xml
people,20better.com,https://www.20better.com/provider-sitemap.xml,,,provider-sitemap.xml
people,20cube.com,https://www.20cube.com/dslc_staff-sitemap.xml,3,/experts/,dslc_staff-sitemap.xml
people,20four7va.com,https://20four7va.com/employees-sitemap.xml,3,/team/,employees-sitemap.xml
people,20no1.com,https://20no1.com/team-sitemap.xml,7,/team/,team-sitemap.xml
people,20onec.com,https://20onec.com/wp-sitemap-posts-team-1.xml,2,/team/,wp-sitemap-posts-team-1.xml
people,20storieshigh.org.uk,https://www.20storieshigh.org.uk/wp-sitemap-posts-team-1.xml,46,/team/,wp-sitemap-posts-team-1.xml
people,2100realty.com,https://2100realty.com/pp_team-sitemap.xml,2,,pp_team-sitemap.xml
people,210foothillhomes.com,https://210foothillhomes.com/agents-sitemap.xml,2,/agents/,agents-sitemap.xml
people,211bigbend.org,https://211bigbend.org/dt_team-sitemap.xml,16,/dt_team/,dt_team-sitemap.xml
people,211metrochicago.org,https://211metrochicago.org/team-sitemap.xml,18,/team/,team-sitemap.xml
people,212asesores.com,https://212asesores.com/personnel-sitemap.xml,3,/en/our-team/,personnel-sitemap.xml
people,212smiling.com,https://www.212smiling.com/staff-sitemap.xml,3,/staff/,staff-sitemap.xml
people,214lacrosse.com,https://214lacrosse.com/staff-sitemap.xml,14,/staff/,staff-sitemap.xml
people,215gothurt.com,https://215gothurt.com/wp-sitemap-posts-attorney-1.xml,2,/attorney/,wp-sitemap-posts-attorney-1.xml
people,218realestate.com,https://www.218realestate.com/aios-agents-sitemap.xml,16,/agents/,aios-agents-sitemap.xml
people,21cccs.org,https://21cccs.org/faculty-sitemap.xml,60,/faculty/,faculty-sitemap.xml
people,21c-learning.com,https://www.21c-learning.com/emd_employee-sitemap.xml,11,/profile/,emd_employee-sitemap.xml
people,21cparks.org,https://theparklands.org/people-sitemap.xml,41,/people/,people-sitemap.xml
people,21daysll.com,https://21daysll.com/cea-team-sitemap.xml,3,/our-team/,cea-team-sitemap.xml
people,21dxb.com,https://www.21dxb.com/wp-sitemap-posts-agent-1.xml,6,/agent/,wp-sitemap-posts-agent-1.xml
people,21goldchoice.com,https://21goldchoice.com/sitemap-agents-2.xml,88,/directory/agents/,sitemap-agents-2.xml
people,21goldchoice.com,https://21goldchoice.com/sitemap-agents-1.xml,100,/directory/agents/,sitemap-agents-1.xml
people,21hexagon.com,http://21hexagon.com/oxy_staff-sitemap.xml,4,/our-team/,oxy_staff-sitemap.xml
people,21kdesignprojects.com.au,https://21kdesignprojects.com.au/staff-sitemap.xml,10,/staff/,staff-sitemap.xml
people,21kouei.com,https://www.21kouei.com/staff-sitemap.xml,61,/staff/,staff-sitemap.xml
people,21skillshub.com,https://www.21skillshub.com/wp-sitemap-posts-wps-team-members-1.xml,2,/wps-members/,wp-sitemap-posts-wps-team-members-1.xml
people,21stcenturychurch.com,https://21stcenturychurch.com/person-sitemap.xml,13,/person/,person-sitemap.xml
people,21stcenturyrehab.com,https://21stcenturyrehab.com/wp-sitemap-posts-staff-1.xml,105,/staff/,wp-sitemap-posts-staff-1.xml
people,222home.com,https://222home.com/staff-sitemap.xml,4,*,staff-sitemap.xml
people,223agency.com,https://223agency.com/wp-sitemap-posts-team-1.xml,4,/team/,wp-sitemap-posts-team-1.xml
people,22centurydesign.com,http://22centurydesign.com/team-sitemap.xml,9,/team/,team-sitemap.xml
people,22nationals.com,https://www.22nationals.com/dynamic-team-sitemap.xml,5,/team/,dynamic-team-sitemap.xml
people,22vresearch.com,https://22vresearch.com/team-member-sitemap.xml,31,/team-member/,team-member-sitemap.xml
people,22vsecurities.com,https://22vsecurities.com/team-member-sitemap.xml,31,/team-member/,team-member-sitemap.xml
people,22westppc.com,https://22westppc.com/wp-sitemap-posts-cpt_team-1.xml,6,/team/,wp-sitemap-posts-cpt_team-1.xml
people,22zero.org,https://22zero.org/team-member-sitemap.xml,5,/team-member/,team-member-sitemap.xml
people,237ventures.com,https://www.237ventures.com/dynamic-team-sitemap.xml,5,/team/,dynamic-team-sitemap.xml
people,23consultingservices.com,https://23consultingservices.com/team-sitemap.xml,20,/team/,team-sitemap.xml
people,23dental.co.uk,https://www.23dental.co.uk/team-sitemap.xml,13,/team/,team-sitemap.xml
people,23es.com,https://23es.com/barrister-sitemap.xml,20,,barrister-sitemap.xml
people,23md.co.uk,https://23md.co.uk/team-sitemap.xml,10,/team/,team-sitemap.xml
people,23rdda.org,https://23rdda.org/wp-sitemap-posts-personnel-1.xml,29,/personnel/,wp-sitemap-posts-personnel-1.xml
people,23rddistrictcac.org,https://23rddistrictcac.org/wp-sitemap-posts-team-1.xml,9,/team/,wp-sitemap-posts-team-1.xml
people,2401studios.com,https://2401studios.com/team_member-sitemap1.xml,2,/team_member/,team_member-sitemap1.xml
people,247btl.com,https://www.247btl.com/wp-sitemap-posts-fw-team-1.xml,,,wp-sitemap-posts-fw-team-1.xml
people,24-7care4u.co.uk,https://24-7care4u.co.uk/author-sitemap.xml,,,author-sitemap.xml
people,247devshop.com,https://247devshop.com/wp-sitemap-posts-gva_team-1.xml,13,/team/,wp-sitemap-posts-gva_team-1.xml
people,247knowmesoon.com,https://247knowmesoon.com/sitemap_metaobject_pages_1.xml,17,/pages/team/,sitemap_metaobject_pages_1.xml
people,24-7mortgage.com,https://www.24-7mortgage.com/staff-sitemap.xml,32,*,staff-sitemap.xml
people,247newsaroundtheworld.com,https://247newsaroundtheworld.com/post-sitemap.xml,2,/people/,post-sitemap.xml
people,247newsaroundtheworld.com,https://247newsaroundtheworld.com/post-sitemap2.xml,98,/people/,post-sitemap2.xml
people,24-7prayergb.com,https://www.24-7prayergb.com/team-sitemap.xml,5,/team/,team-sitemap.xml
people,24-7prayerireland.com,https://24-7prayerireland.com/team-sitemap.xml,8,/team/,team-sitemap.xml
people,247realty.com,https://247realty.com/sitemap-agent-dpages.xml,17,/agent/,sitemap-agent-dpages.xml
people,24-7recruitment.net,https://24-7recruitment.net/team-sitemap.xml,14,/our-team/,team-sitemap.xml
people,24-7scotland.com,https://24-7scotland.com/team-sitemap.xml,6,/team/,team-sitemap.xml
people,247tradespeople.com,https://www.247tradespeople.com/dynamic-team-sitemap.xml,6,/team/,dynamic-team-sitemap.xml
people,24asia.org,https://www.24asia.org/wp-sitemap-posts-gva_team-1.xml,10,/team/,wp-sitemap-posts-gva_team-1.xml
people,24by7tekservices.com,https://24by7tekservices.com/wp-sitemap-posts-team-1.xml,2,/team/,wp-sitemap-posts-team-1.xml
people,24dimensions.com,https://24dimensions.com/wp-sitemap-posts-team-1.xml,8,/team/,wp-sitemap-posts-team-1.xml
people,24filmproductions.com,https://24filmproductions.com/wp-sitemap-posts-team-1.xml,7,/archives/team/,wp-sitemap-posts-team-1.xml
people,24fitfix.com,https://www.24fitfix.com/member-profile-sitemap.xml,5,/profile/natalieknapier/,member-profile-sitemap.xml
people,24haymarket.com,https://24haymarket.com/people-sitemap.xml,7,/people/,people-sitemap.xml
people,24hour-emergencydentist.co.uk,https://www.24hour-emergencydentist.co.uk/team-sitemap.xml,13,/team/,team-sitemap.xml
people,24nrghealthcare.co.uk,https://www.24nrggroup.com/team_members-sitemap.xml,7,/team_members/,team_members-sitemap.xml
people,24nriyadh.com,https://www.24nriyadh.com/dynamic-team-1-sitemap.xml,18,/team-1/,dynamic-team-1-sitemap.xml
people,24presse.com,https://www.24presse.com/team-sitemap.xml,2,/team/,team-sitemap.xml
people,24rentalcars.com,https://24rentalcars.com/cpt_team-sitemap.xml,3,/team/,cpt_team-sitemap.xml
people,24restorene.com,https://24restorene.com/sptp_member-sitemap.xml,50,/team/,sptp_member-sitemap.xml
people,24sevendance.com,https://24sevendance.com/wp-sitemap-posts-faculty-1.xml,14,/faculty/,wp-sitemap-posts-faculty-1.xml
people,24sevensameday.co.uk,https://www.24sevensameday.co.uk/team-sitemap.xml,6,/team/,team-sitemap.xml
people,24seventalent.co.uk,https://www.24seventalent.com/consultants-sitemap.xml,59,/consultants/,consultants-sitemap.xml
people,24target.us,https://www.24target.us/wp-sitemap-posts-team_member-1.xml,11,/team_member/,wp-sitemap-posts-team_member-1.xml
people,24-up.com,https://24-up.com/staff-sitemap.xml,11,/staff/,staff-sitemap.xml
people,24x7advantage.com,https://24x7advantage.com/team-sitemap.xml,2,/team/,team-sitemap.xml
people,25-2.com,https://25-2.com/team-member-sitemap.xml,16,/team-member/,team-member-sitemap.xml
people,2550swabash.com,https://2550swabash.com/cpt_team-sitemap.xml,2,/team/,cpt_team-sitemap.xml
people,2551.com,https://2551.com/team-sitemap.xml,7,/team/,team-sitemap.xml
people,258cf25851.nxcli.net,https://calirehab.com/our_staff-sitemap.xml,6,/our-team/,our_staff-sitemap.xml
people,25gate.com,https://25gate.com/wp-sitemap-posts-our-team-1.xml,,/our-team/,wp-sitemap-posts-our-team-1.xml
people,26northyachts.com,https://www.26northyachts.com/team-members-sitemap.xml,26,/team-members/,team-members-sitemap.xml
people,26realestate.com,https://26realestate.com/agents-sitemap.xml,4,/agents/,agents-sitemap.xml
people,270strategies.com,https://270strategies.com/wp-sitemap-posts-team-1.xml,6,/team/,wp-sitemap-posts-team-1.xml
people,2718marketing.com,https://themotionagency.com/expert-sitemap.xml,40,/experts/,expert-sitemap.xml
people,27talent.com,https://www.27talent.com/dynamic-team-sitemap.xml,20,/team/,dynamic-team-sitemap.xml
people,28south.com.au,https://28south.com.au/gs_team-sitemap.xml,12,/team-members/,gs_team-sitemap.xml
people,2benergie.com,https://www.2benergie.com/zozo_team_member-sitemap.xml,5,/team/,zozo_team_member-sitemap.xml
people,2bridges.nyc,https://www.2bridges.nyc/team-sitemap.xml,3,/team/,team-sitemap.xml
people,2buy2.com,https://2buy2.com/team-sitemap.xml,13,/team/,team-sitemap.xml
people,2cabinetgirls.com,https://www.2cabinetgirls.com/team-sitemap.xml,6,/team/,team-sitemap.xml
people,2cornerstone.com,https://www.2cornerstone.com/team_members-sitemap.xml,21,/about-our-agency/meet-our-team/team-member/,team_members-sitemap.xml
people,2dadswaterproofing.ca,https://2dadswaterproofing.ca/cpt_team-sitemap.xml,,/team/,cpt_team-sitemap.xml
people,2damcreative.com,https://2damcreative.com/team-member-sitemap.xml,,/team-member/,team-member-sitemap.xml
people,2fgbros.com,https://www.2fgbros.com/cpt_team-sitemap.xml,5,/team/,cpt_team-sitemap.xml
people,2gactiva.com,https://2gactiva.com/wp-sitemap-posts-imi_team-1.xml,2,/team/,wp-sitemap-posts-imi_team-1.xml
people,2greendental.co.uk,https://www.2greendental.co.uk/team-sitemap.xml,39,/team/,team-sitemap.xml
people,2greendentalboutique.co.uk,https://www.2greendentalboutique.co.uk/team-sitemap.xml,8,/team/,team-sitemap.xml
people,2icenergyservices.com,https://www.2icenergyservices.com/member-profile-sitemap.xml,2,/profile/kiaraelise01/,member-profile-sitemap.xml
people,2infinitytransports.com,https://2infinitytransports.com/wp-sitemap-posts-cpt_team-1.xml,6,/team/,wp-sitemap-posts-cpt_team-1.xml
people,2kbw.com,https://2kbw.com/barrister-sitemap.xml,39,,barrister-sitemap.xml
people,2m-arquitectos.com,https://www.2m-arquitectos.com/wp-sitemap-posts-cpt_team-1.xml,3,/team/,wp-sitemap-posts-cpt_team-1.xml
people,2mee.com,https://2mee.com/team-member-sitemap.xml,4,/team-member/,team-member-sitemap.xml
people,2mlconsulting.com,http://www.2mlconsulting.com/sptp_member-sitemap.xml,4,/team/,sptp_member-sitemap.xml
people,2mprecision.com,http://www.2mprecision.com/cpt_team-sitemap.xml,,/team/,cpt_team-sitemap.xml
people,2mresearch.com,https://2mresearch.com/wp-sitemap-posts-modernteammembers-1.xml,3,/profiles/,wp-sitemap-posts-modernteammembers-1.xml
people,2mtrust.com,https://2mtrust.com/team-sitemap.xml,29,/team/,team-sitemap.xml
people,2mvlogistics.co.uk,https://2mvlogistics.co.uk/team_member-sitemap.xml,8,/team_member/,team_member-sitemap.xml
people,2ndhalfwealth.com,https://2ndhalfwealth.com/dt_team-sitemap.xml,4,/dt_team/,dt_team-sitemap.xml
people,2ndlook-spa.com,https://2ndlook-spa.com/wp-sitemap-posts-imi_team-1.xml,2,/team/,wp-sitemap-posts-imi_team-1.xml
people,2ndnatureacademy.com,https://www.2ndnatureacademy.com/dynamic-faculty-sitemap.xml,,/faculty/,dynamic-faculty-sitemap.xml
people,2oceans.net,https://2oceans.net/wp-sitemap-posts-ts-team-member-1.xml,8,/team/,wp-sitemap-posts-ts-team-member-1.xml
people,2ophealth.com.au,https://www.2ophealth.com.au/dynamic-team-sitemap.xml,9,/team/,dynamic-team-sitemap.xml
people,2os.com,https://2os.com/experts-sitemap.xml,52,/experts/,experts-sitemap.xml
people,2pm.com.au,https://2pm.com.au/team-sitemap.xml,23,/team/,team-sitemap.xml
people,2point0ventures.com,https://2point0ventures.com/wp-sitemap-posts-post-1.xml,3,/team/,wp-sitemap-posts-post-1.xml
people,2rcapital.com,https://2rcapital.com/personnel-sitemap.xml,2,/team/,personnel-sitemap.xml
people,2riversins.com,https://www.2riversins.com/bf_employees-sitemap.xml,3,/meet-our-team/,bf_employees-sitemap.xml
people,2simmobilier.com,http://2simmobilier.com/estate_agent-sitemap.xml,2,,estate_agent-sitemap.xml
people,2simmobilier.com,https://www.2simmobilier.com/estate_agent-sitemap.xml,2,,estate_agent-sitemap.xml
people,2start-training.com,https://www.2start-training.com/staff-member-sitemap.xml,29,/staff-member/,staff-member-sitemap.xml
people,2tank.com,https://www.2tank.com/ourteam-sitemap.xml,,/ourteam/,ourteam-sitemap.xml
people,2tg.co.uk,https://2tg.co.uk/people-sitemap.xml,66,/profile/,people-sitemap.xml
people,2themaaxe.com,https://www.2themaaxe.com/dynamic-team-sitemap.xml,4,/team/,dynamic-team-sitemap.xml
people,2thetopacademy.com,https://2thetopacademy.com/wp-sitemap-posts-cpt_people-1.xml,14,/people/,wp-sitemap-posts-cpt_people-1.xml
people,2tinteractive.com,https://2tinteractive.com/neuros_team_member-sitemap.xml,4,/team/,neuros_team_member-sitemap.xml
people,2traverse.ca,https://2traverse.ca/wp-sitemap-posts-team-member-1.xml,3,/team-member/,wp-sitemap-posts-team-member-1.xml
people,2treesconsulting.com,https://2treesconsulting.com/ourteam-sitemap.xml,7,/ourteam/,ourteam-sitemap.xml
people,2xglobal.net,https://www.2xglobal.net/dynamic-team-sitemap.xml,6,/team/,dynamic-team-sitemap.xml
people,2ylazermarkalama.com,https://2ylazermarkalama.com/wp-sitemap-posts-team-1.xml,6,/team/,wp-sitemap-posts-team-1.xml
people,3000milestoacure.com,https://3000milestoacure.com/wp-sitemap-posts-oxy_staff-1.xml,,/our-team/,wp-sitemap-posts-oxy_staff-1.xml
people,3000tfg.com,https://3000tfg.com/wp-sitemap-posts-tm_team_member-1.xml,26,/team-member/,wp-sitemap-posts-tm_team_member-1.xml
people,300-associate-group.com,https://www.300-associate-group.com/dynamic-team-1-sitemap.xml,3,/team-1/,dynamic-team-1-sitemap.xml
people,302properties.com,https://302properties.com/our-ourstaff-sitemap.xml,8,,our-ourstaff-sitemap.xml
people,303capital.com,https://www.303capital.com/wp-sitemap-posts-team_member-1.xml,4,/team_member/,wp-sitemap-posts-team_member-1.xml
people,303denverlimo.com,https://303denverlimo.com/wp-sitemap-posts-ql_team-1.xml,3,/team/,wp-sitemap-posts-ql_team-1.xml
people,30adreamcatcher.com,https://30adreamcatcher.com/sitemap-agent-dpages.xml,2,/agent/,sitemap-agent-dpages.xml
people,30ainsurance.com,https://www.30ainsurance.com/bf_employees-sitemap.xml,2,/employees/,bf_employees-sitemap.xml
people,30birdsfoundation.org,https://www.30birdsfoundation.org/dynamic-team-sitemap.xml,8,/team/,dynamic-team-sitemap.xml
people,30fe.com,https://30fe.com/wp-sitemap-posts-team-1.xml,102,/team/,wp-sitemap-posts-team-1.xml
people,30kwealth.com,https://www.30kwealth.com/oi_team-sitemap.xml,6,/oi_team/,oi_team-sitemap.xml
people,30lines.com,https://30lines.com/team-member-sitemap.xml,10,/team-member/,team-member-sitemap.xml
people,312defense.com,https://www.312defense.com/attorneys-sitemap.xml,2,/lawyers/,attorneys-sitemap.xml
people,313commercial.co.uk,https://313commercial.co.uk/staff-sitemap.xml,2,/staff/,staff-sitemap.xml
people,313financial.co.uk,https://313financial.co.uk/staff-sitemap.xml,2,,staff-sitemap.xml
people,3140news.com,https://3140news.com/wp-sitemap-posts-staff_profile-1.xml,61,/staff_profile/,wp-sitemap-posts-staff_profile-1.xml
people,314comm.net,https://314comm.net/wp-sitemap-posts-team-1.xml,3,/team/,wp-sitemap-posts-team-1.xml
people,314insuranceadvisors.com,https://www.314insuranceadvisors.com/zy_staff-sitemap1.xml,8,/staff/,zy_staff-sitemap1.xml
people,315music.com,https://315music.com/wp-sitemap-taxonomies-category-1.xml,5,/index.php/category/features/profiles/,wp-sitemap-taxonomies-category-1.xml
people,316counselingcenter.org,https://www.316counselingcenter.org/dynamic-team-sitemap.xml,4,/team/,dynamic-team-sitemap.xml
people,316insurancegroup.com,https://316insurancegroup.com/team_members-sitemap.xml,17,/about-our-agency/meet-our-team/team-member/,team_members-sitemap.xml
